cod_mun;Ano;n1;n2;n3
150300;2019;4,00;0,01;0,00
150304;2019;6,00;0,01;0,00
150307;2019;8,00;0,01;0,00
150309;2019;7,00;0,01;0,00
150310;2019;5,00;0,01;0,00
150320;2019;12,00;0,01;0,00
150330;2019;8,00;0,01;0,00
150340;2019;5,00;0,01;0,00
150345;2019;14,00;0,01;0,00
150350;2019;9,00;0,01;0,00
150360;2019;19,00;0,01;0,00
150370;2019;9,00;0,01;0,00
150375;2019;2,00;0,01;0,00
150380;2019;10,00;0,01;0,00
150390;2019;8,00;0,01;0,00
150400;2019;3,00;0,01;0,00
150405;2019;12,00;0,01;0,00
150410;2019;4,00;0,01;0,00
150420;2019;19,00;0,01;0,00
150430;2019;11,00;0,01;0,00
150440;2019;7,00;0,01;0,00
150442;2019;22,00;0,01;0,00
150445;2019;6,00;0,01;0,00
150450;2019;6,00;0,01;0,00
150460;2019;8,00;0,01;0,00
150470;2019;6,00;0,01;0,00
150475;2019;3,00;0,01;0,00
150480;2019;8,00;0,01;0,00
150490;2019;6,00;0,01;0,00
150495;2019;5,00;0,01;0,00
150497;2019;6,00;0,01;0,00
150500;2019;7,00;0,01;0,00
150503;2019;8,00;0,01;0,00
150506;2019;11,00;0,01;0,00
150510;2019;8,00;0,01;0,00
150520;2019;5,00;0,01;0,00
150530;2019;12,00;0,01;0,00
150540;2019;7,00;0,01;0,00
150543;2019;12,00;0,01;0,00
150548;2019;7,00;0,01;0,00
150549;2019;3,00;0,01;0,00
150550;2019;23,00;0,01;0,00
150553;2019;33,00;0,01;0,00
150555;2019;4,00;0,01;0,00
150560;2019;4,00;0,01;0,00
150563;2019;5,00;0,01;0,00
150565;2019;2,00;0,01;0,00
150570;2019;6,00;0,01;0,00
150580;2019;9,00;0,01;0,00
150590;2019;7,00;0,01;0,00
150600;2019;6,00;0,01;0,00
150610;2019;5,00;0,01;0,00
150611;2019;4,00;0,01;0,00
150613;2019;12,00;0,01;0,00
150616;2019;6,00;0,01;0,00
150618;2019;10,00;0,01;0,00
150619;2019;7,00;0,01;0,00
150620;2019;15,00;0,01;0,00
150630;2019;5,00;0,01;0,00
150635;2019;5,00;0,01;0,00
150640;2019;4,00;0,01;0,00
150650;2019;19,00;0,01;0,00
150655;2019;9,00;0,01;0,00
150658;2019;6,00;0,01;0,00
150660;2019;7,00;0,01;0,00
150670;2019;11,00;0,01;0,00
150680;2019;57,00;0,01;0,00
150690;2019;3,00;0,01;0,00
150700;2019;9,00;0,01;0,00
150710;2019;7,00;0,01;0,00
150715;2019;7,00;0,01;0,00
150720;2019;14,00;0,01;0,00
150730;2019;17,00;0,01;0,00
150740;2019;7,00;0,01;0,00
150745;2019;9,00;0,01;0,00
150746;2019;3,00;0,01;0,00
150747;2019;9,00;0,01;0,00
150750;2019;5,00;0,01;0,00
150760;2019;7,00;0,01;0,00
150770;2019;6,00;0,01;0,00
150775;2019;2,00;0,01;0,00
150780;2019;4,00;0,01;0,00
150790;2019;4,00;0,01;0,00
150795;2019;11,00;0,01;0,00
150796;2019;5,00;0,01;0,00
150797;2019;6,00;0,01;0,00
150800;2019;8,00;0,01;0,00
150803;2019;13,00;0,01;0,00
150805;2019;3,00;0,01;0,00
150808;2019;8,00;0,01;0,00
150810;2019;24,00;0,01;0,00
150812;2019;12,00;0,01;0,00
150815;2019;10,00;0,01;0,00
150820;2019;9,00;0,01;0,00
150830;2019;11,00;0,01;0,00
150835;2019;5,00;0,01;0,00
150840;2019;12,00;0,01;2,00
160010;2019;3,00;0,01;0,00
160020;2019;3,00;0,01;0,00
160021;2019;1,00;0,01;0,00
160023;2019;3,00;0,01;0,00
160025;2019;2,00;0,01;0,00
160027;2019;20,00;0,01;0,00
160030;2019;63,00;0,01;0,00
160040;2019;7,00;0,01;0,00
160050;2019;6,00;0,01;0,00
160015;2019;3,00;0,01;0,00
160053;2019;5,00;0,01;0,00
160055;2019;2,00;0,01;0,00
160060;2019;30,00;0,01;0,00
160005;2019;2,00;0,01;0,00
160070;2019;4,00;0,01;0,00
160080;2019;6,00;0,01;0,00
170025;2019;1,00;0,01;0,00
170030;2019;2,00;0,01;0,00
170035;2019;3,00;0,01;0,00
170040;2019;3,00;0,01;0,00
170070;2019;4,00;0,01;0,00
170100;2019;5,00;0,01;0,00
170105;2019;1,00;0,01;0,00
170110;2019;2,00;0,01;0,00
170130;2019;3,00;0,01;0,00
170190;2019;3,00;0,01;0,00
170200;2019;4,00;0,01;0,00
170210;2019;30,00;0,01;0,00
170215;2019;2,00;0,01;0,00
170220;2019;10,00;0,01;0,00
170230;2019;3,00;0,01;0,00
170240;2019;4,00;0,01;0,00
170255;2019;5,00;0,01;0,00
170270;2019;2,00;0,01;0,00
170290;2019;5,00;0,01;0,00
170300;2019;3,00;0,01;0,00
170305;2019;1,00;0,01;0,00
170307;2019;2,00;0,01;0,00
170310;2019;2,00;0,01;0,00
170320;2019;2,00;0,01;0,00
170330;2019;2,00;0,01;0,00
170360;2019;1,00;0,01;0,00
170370;2019;2,00;0,01;0,00
170380;2019;5,00;0,01;0,00
170382;2019;1,00;0,01;0,00
170384;2019;3,00;0,01;0,00
170386;2019;2,00;0,01;0,00
170388;2019;1,00;0,01;0,00
170389;2019;2,00;0,01;0,00
170390;2019;2,00;0,01;0,00
170410;2019;1,00;0,01;0,00
170510;2019;1,00;0,01;0,00
170460;2019;1,00;0,01;0,00
170550;2019;12,00;0,01;0,00
171670;2019;4,00;0,01;0,00
170555;2019;2,00;0,01;0,00
170560;2019;2,00;0,01;0,00
170600;2019;2,00;0,01;0,00
170610;2019;3,00;0,01;0,00
170625;2019;1,00;0,01;0,00
170650;2019;2,00;0,01;0,00
170700;2019;6,00;0,01;0,00
170710;2019;3,00;0,01;0,00
170720;2019;3,00;0,01;0,00
170730;2019;2,00;0,01;0,00
170740;2019;4,00;0,01;0,00
170755;2019;2,00;0,01;0,00
170765;2019;2,00;0,01;0,00
170770;2019;2,00;0,01;0,00
170820;2019;6,00;0,01;0,00
170825;2019;1,00;0,01;0,00
170830;2019;2,00;0,01;0,00
170900;2019;4,00;0,01;0,00
170930;2019;9,00;0,01;0,00
170950;2019;23,00;0,01;0,00
170980;2019;0,00;0,01;0,00
171050;2019;3,00;0,01;0,00
171070;2019;2,00;0,01;0,00
171090;2019;2,00;0,01;0,00
171110;2019;1,00;0,01;0,00
171150;2019;2,00;0,01;0,00
171180;2019;1,00;0,01;0,00
171190;2019;3,00;0,01;0,00
171195;2019;2,00;0,01;0,00
171200;2019;1,00;0,01;0,00
171215;2019;1,00;0,01;0,00
171240;2019;2,00;0,01;0,00
171245;2019;1,00;0,01;0,00
171250;2019;2,00;0,01;0,00
171270;2019;1,00;0,01;0,00
171280;2019;2,00;0,01;0,00
171320;2019;8,00;0,01;0,00
171330;2019;4,00;0,01;0,00
171360;2019;2,00;0,01;0,00
171370;2019;1,00;0,01;0,00
171395;2019;2,00;0,01;0,00
171420;2019;4,00;0,01;0,00
171430;2019;2,00;0,01;0,00
171488;2019;3,00;0,01;0,00
171500;2019;2,00;0,01;0,00
171510;2019;2,00;0,01;0,00
171515;2019;0,00;0,01;0,00
171525;2019;1,00;0,01;0,00
171550;2019;1,00;0,01;0,00
172100;2019;74,85;0,01;0,00
171570;2019;2,00;0,01;0,00
171380;2019;3,00;0,01;0,00
171575;2019;3,00;0,01;0,00
171610;2019;16,00;0,01;0,00
171620;2019;3,00;0,01;0,00
171630;2019;2,00;0,01;0,00
171650;2019;5,00;0,01;0,00
171660;2019;4,00;0,01;0,00
171665;2019;2,00;0,01;0,00
171700;2019;2,00;0,01;0,00
171720;2019;1,00;0,01;0,00
171750;2019;3,00;0,01;0,00
171780;2019;2,00;0,01;0,00
171790;2019;2,00;0,01;0,00
171800;2019;1,00;0,01;0,00
171820;2019;18,00;0,01;0,00
171830;2019;3,00;0,01;0,00
171840;2019;2,00;0,01;0,00
171845;2019;1,00;0,01;0,00
171850;2019;2,00;0,01;0,00
171855;2019;1,00;0,01;0,00
171865;2019;1,00;0,01;0,00
171870;2019;1,00;0,01;0,00
171875;2019;2,00;0,01;0,00
171880;2019;1,00;0,01;0,00
171884;2019;2,00;0,01;0,00
171886;2019;3,00;0,01;0,00
171888;2019;1,00;0,01;0,00
171889;2019;1,00;0,01;0,00
171890;2019;2,00;0,01;0,00
171900;2019;1,00;0,01;0,00
172000;2019;1,00;0,01;0,00
172010;2019;2,00;0,01;0,00
172015;2019;1,00;0,01;0,00
172020;2019;5,00;0,01;0,00
172025;2019;1,00;0,01;0,00
172030;2019;2,00;0,01;0,00
172049;2019;2,00;0,01;0,00
172065;2019;2,00;0,01;0,00
172080;2019;5,00;0,01;0,00
172085;2019;1,00;0,01;0,00
172090;2019;3,00;0,01;0,00
172093;2019;1,00;0,01;0,00
172097;2019;1,00;0,01;0,00
172110;2019;2,00;0,01;0,00
172120;2019;10,00;0,01;0,00
172125;2019;1,00;0,01;0,00
172130;2019;1,00;0,01;0,00
172208;2019;4,00;0,01;0,00
172210;2019;4,00;0,01;0,00
210005;2019;26,00;0,01;0,00
210010;2019;3,00;0,01;0,00
210015;2019;6,00;0,01;0,00
210020;2019;9,00;0,01;0,00
210030;2019;9,00;0,01;0,00
210040;2019;4,00;0,01;0,00
210043;2019;13,00;0,01;0,00
210047;2019;11,00;0,01;0,00
210050;2019;4,00;0,01;0,00
210055;2019;3,00;0,01;0,00
210060;2019;19,00;0,01;0,00
210070;2019;13,00;0,01;0,00
210080;2019;7,00;0,01;0,00
210083;2019;5,00;0,01;0,00
210087;2019;5,00;0,01;0,00
210090;2019;17,00;0,01;0,00
210095;2019;9,00;0,01;0,00
210100;2019;11,60;0,01;0,00
210110;2019;6,00;0,01;0,00
210120;2019;42,00;0,01;0,00
210125;2019;8,00;0,01;0,00
210130;2019;7,00;0,01;0,00
210135;2019;3,00;0,01;0,00
210140;2019;27,70;0,01;0,00
210150;2019;9,00;0,01;0,00
210160;2019;12,00;0,01;0,00
210170;2019;23,00;0,01;0,00
210177;2019;6,00;0,01;0,00
210173;2019;2,00;0,01;0,00
210180;2019;3,00;0,01;0,00
210190;2019;10,00;0,01;0,00
210193;2019;3,00;0,01;0,00
210197;2019;3,00;0,01;0,00
210200;2019;18,00;0,01;0,00
210203;2019;9,00;0,01;0,00
210207;2019;6,00;0,01;0,00
210210;2019;10,00;0,01;0,00
210215;2019;4,00;0,01;0,00
210220;2019;10,00;0,01;0,00
210230;2019;5,00;0,01;0,00
210232;2019;17,00;0,01;0,00
210235;2019;7,00;0,01;0,00
210237;2019;4,00;0,01;0,00
210240;2019;5,00;0,01;0,00
210250;2019;5,00;0,01;0,00
210255;2019;5,00;0,01;0,00
210260;2019;8,00;0,01;0,00
210270;2019;9,00;0,01;0,00
210275;2019;5,00;0,01;0,00
210280;2019;9,00;0,01;0,00
210290;2019;5,00;0,01;0,00
210300;2019;55,00;0,01;0,00
210310;2019;5,00;0,01;0,00
210312;2019;3,00;0,01;0,00
210315;2019;5,00;0,01;0,00
210317;2019;8,00;0,01;0,00
210320;2019;23,00;0,01;0,00
210325;2019;5,00;0,01;0,00
210330;2019;38,00;0,01;0,00
210340;2019;14,00;0,01;0,00
210350;2019;16,00;0,01;0,00
210355;2019;6,00;0,01;0,00
210360;2019;19,00;0,01;0,00
210370;2019;13,00;0,01;0,00
210375;2019;6,00;0,01;0,00
210380;2019;10,00;0,01;0,00
210390;2019;4,00;0,01;0,00
210400;2019;10,00;0,01;0,00
210405;2019;19,00;0,01;0,00
210407;2019;3,00;0,01;0,00
210408;2019;5,00;0,01;0,00
210409;2019;9,00;0,01;0,00
210410;2019;6,00;0,01;0,00
210420;2019;7,00;0,01;0,00
210430;2019;5,00;0,01;0,00
210440;2019;9,00;0,01;0,00
210450;2019;5,00;0,01;0,00
210455;2019;5,00;0,01;0,00
210460;2019;7,00;0,01;0,00
210462;2019;3,00;0,01;0,00
210465;2019;4,00;0,01;0,00
210467;2019;12,00;0,01;0,00
210470;2019;3,00;0,01;0,00
210480;2019;19,00;0,01;0,00
210490;2019;6,00;0,01;0,00
210500;2019;10,00;0,01;0,00
210510;2019;9,00;0,01;0,00
210515;2019;6,00;0,01;0,00
210520;2019;5,00;0,01;0,00
210530;2019;45,00;0,01;0,00
210535;2019;7,00;0,01;0,00
210540;2019;26,00;0,01;0,00
210542;2019;8,00;0,01;0,00
210545;2019;5,00;0,01;0,00
210547;2019;6,00;0,01;0,00
210550;2019;9,00;0,01;0,00
210560;2019;6,00;0,01;0,00
210565;2019;3,00;0,01;0,00
210570;2019;25,00;0,01;0,00
210580;2019;5,00;0,01;0,00
210594;2019;3,00;0,01;0,00
210590;2019;6,00;0,01;0,00
210592;2019;5,00;0,01;0,00
210596;2019;5,00;0,01;0,00
210598;2019;3,00;0,01;0,00
210600;2019;6,00;0,01;0,00
210610;2019;5,00;0,01;0,00
210620;2019;3,00;0,01;0,00
210630;2019;7,00;0,01;0,00
210632;2019;7,00;0,01;0,00
210635;2019;2,00;0,01;0,00
210637;2019;6,00;0,01;0,00
210640;2019;8,00;0,01;0,00
210650;2019;8,00;0,01;0,00
210660;2019;15,00;0,01;0,00
210663;2019;5,00;0,01;0,00
210667;2019;4,00;0,01;0,00
210670;2019;8,00;0,01;0,00
210675;2019;8,00;0,01;0,00
210680;2019;7,00;0,01;0,00
210690;2019;7,00;0,01;0,00
210700;2019;4,00;0,01;0,00
210710;2019;9,00;0,01;0,00
210720;2019;7,00;0,01;0,00
210725;2019;3,00;0,01;0,00
210730;2019;2,00;0,01;0,00
210735;2019;6,00;0,01;0,00
210740;2019;7,00;0,01;0,00
210745;2019;7,00;0,01;0,00
210750;2019;21,00;0,01;0,00
210760;2019;10,00;0,01;0,00
210770;2019;8,00;0,01;0,00
210780;2019;14,00;0,01;0,00
210790;2019;9,00;0,01;0,00
210800;2019;9,00;0,01;0,00
210805;2019;5,00;0,01;0,00
210810;2019;6,00;0,01;0,00
210820;2019;20,00;0,01;0,00
210825;2019;8,00;0,01;0,00
210830;2019;14,00;0,01;0,00
210840;2019;5,00;0,01;0,00
210845;2019;11,00;0,01;0,00
210850;2019;12,00;0,01;0,00
210860;2019;19,00;0,01;0,00
210870;2019;9,00;0,01;0,00
210880;2019;7,00;0,01;0,00
210890;2019;9,00;0,01;0,00
210900;2019;9,00;0,01;0,00
210905;2019;3,00;0,01;0,00
210910;2019;21,00;0,01;0,00
210920;2019;5,00;0,01;0,00
210923;2019;3,00;0,01;0,00
210927;2019;9,00;0,01;0,00
210930;2019;5,00;0,01;0,00
210940;2019;6,00;0,01;0,00
210945;2019;10,00;0,01;0,00
210950;2019;7,00;0,01;0,00
210955;2019;3,00;0,01;0,00
210960;2019;19,00;0,01;0,00
210970;2019;2,00;0,01;0,00
210975;2019;3,00;0,01;0,00
210980;2019;13,00;0,01;0,00
210990;2019;21,00;0,01;0,00
211000;2019;24,00;0,01;0,00
211003;2019;9,00;0,01;0,00
211010;2019;12,00;0,01;0,00
211020;2019;15,00;0,01;0,00
211023;2019;5,00;0,01;0,00
211027;2019;7,00;0,01;0,00
211030;2019;7,00;0,01;0,00
211040;2019;8,00;0,01;0,00
211050;2019;16,00;0,01;0,00
211060;2019;9,00;0,01;0,00
211065;2019;3,00;0,01;0,00
211070;2019;16,00;0,01;0,00
211080;2019;2,00;0,01;0,00
211085;2019;3,00;0,01;0,00
211090;2019;5,00;0,01;0,00
211100;2019;8,00;0,01;0,00
211102;2019;6,00;0,01;0,00
211105;2019;5,00;0,01;0,00
211107;2019;9,00;0,01;0,00
211110;2019;10,00;0,01;0,00
211120;2019;47,00;0,01;0,00
211125;2019;3,00;0,01;0,00
211130;2019;111,00;0,01;0,00
211140;2019;9,00;0,01;0,00
211150;2019;17,00;0,01;0,00
211153;2019;2,00;0,01;0,00
211157;2019;2,00;0,01;0,00
211160;2019;9,00;0,01;0,00
211163;2019;3,00;0,01;0,00
211167;2019;2,00;0,01;0,00
211170;2019;9,00;0,01;0,00
211172;2019;5,00;0,01;0,00
211174;2019;5,00;0,01;0,00
211176;2019;8,00;0,01;0,00
211178;2019;5,00;0,01;0,00
211180;2019;9,00;0,01;0,00
211190;2019;4,00;0,01;0,00
211195;2019;2,00;0,01;0,00
211200;2019;4,00;0,01;0,00
211210;2019;5,00;0,01;0,00
211220;2019;57,00;0,01;0,00
211223;2019;10,00;0,01;0,00
211227;2019;3,00;0,01;0,00
211230;2019;16,00;0,01;0,00
211240;2019;9,00;0,01;0,00
211245;2019;8,00;0,01;0,00
211250;2019;17,00;0,01;0,00
211260;2019;7,00;0,01;0,00
211270;2019;13,00;0,01;0,00
211280;2019;20,00;0,01;0,00
211285;2019;4,00;0,01;0,00
211290;2019;11,00;0,01;0,00
211300;2019;13,00;0,01;0,00
211400;2019;21,00;0,01;0,00
220005;2019;3,00;0,01;0,00
220010;2019;3,00;0,01;0,00
220020;2019;7,00;0,01;0,00
220025;2019;4,00;0,01;0,00
220027;2019;3,00;0,01;0,00
220030;2019;7,00;0,01;0,00
220040;2019;19,00;0,01;0,00
220045;2019;3,00;0,01;0,00
220050;2019;9,00;0,01;0,00
220060;2019;3,00;0,01;0,00
220070;2019;5,00;0,01;0,00
220080;2019;2,00;0,01;0,00
220090;2019;3,00;0,01;0,00
220095;2019;1,00;0,01;0,00
220100;2019;2,00;0,01;0,00
220105;2019;3,00;0,01;0,00
220110;2019;6,00;0,01;0,00
220115;2019;5,00;0,01;0,00
220117;2019;2,00;0,01;0,00
220120;2019;21,00;0,01;0,00
220130;2019;2,00;0,01;0,00
220140;2019;3,00;0,01;0,00
220150;2019;13,00;0,01;0,00
220155;2019;2,00;0,01;0,00
220157;2019;2,00;0,01;0,00
220160;2019;5,00;0,01;0,00
220170;2019;3,00;0,01;0,00
220173;2019;3,00;0,01;0,00
220177;2019;3,00;0,01;0,00
220180;2019;2,00;0,01;0,00
220190;2019;12,00;0,01;0,00
220191;2019;3,00;0,01;0,00
220192;2019;3,00;0,01;0,00
220194;2019;3,00;0,01;0,00
220196;2019;4,00;0,01;0,00
220198;2019;2,00;0,01;0,00
220200;2019;9,00;0,01;0,00
220202;2019;4,00;0,01;0,00
220205;2019;5,00;0,01;0,00
220207;2019;2,00;0,01;0,00
220208;2019;4,00;0,01;0,00
220209;2019;3,00;0,01;0,00
220210;2019;3,00;0,01;0,00
220211;2019;2,00;0,01;0,00
220213;2019;3,00;0,01;0,00
220217;2019;3,00;0,01;0,00
220220;2019;21,00;0,01;0,00
220225;2019;2,00;0,01;0,00
220230;2019;9,00;0,01;0,00
220240;2019;6,00;0,01;0,00
220245;2019;2,00;0,01;0,00
220250;2019;5,00;0,01;0,00
220253;2019;3,00;0,01;0,00
220255;2019;3,00;0,01;0,00
220260;2019;8,00;0,01;0,00
220265;2019;3,00;0,01;0,00
220270;2019;10,00;0,01;0,00
220271;2019;2,00;0,01;0,00
220272;2019;3,00;0,01;0,00
220273;2019;2,00;0,01;0,00
220275;2019;1,00;0,01;0,00
220277;2019;4,00;0,01;0,00
220280;2019;2,00;0,01;0,00
220285;2019;2,00;0,01;0,00
220290;2019;13,00;0,01;0,00
220300;2019;4,00;0,01;0,00
220310;2019;5,00;0,01;0,00
220320;2019;5,00;0,01;0,00
220323;2019;2,00;0,01;0,00
220327;2019;3,00;0,01;0,00
220325;2019;2,00;0,01;0,00
220330;2019;7,00;0,01;0,00
220335;2019;3,00;0,01;0,00
220340;2019;3,00;0,01;0,00
220345;2019;5,00;0,01;0,00
220342;2019;2,00;0,01;0,00
220350;2019;7,00;0,01;0,00
220360;2019;2,00;0,01;0,00
220370;2019;17,00;0,01;0,00
220375;2019;3,00;0,01;0,00
220380;2019;2,00;0,01;0,00
220385;2019;1,00;0,01;0,00
220390;2019;21,00;0,01;0,00
220400;2019;3,00;0,01;0,00
220410;2019;2,00;0,01;0,00
220415;2019;2,00;0,01;0,00
220420;2019;4,00;0,01;0,00
220430;2019;6,00;0,01;0,00
220435;2019;3,00;0,01;0,00
220440;2019;5,00;0,01;0,00
220450;2019;5,00;0,01;0,00
220455;2019;1,00;0,01;0,00
220460;2019;2,00;0,01;0,00
220465;2019;5,00;0,01;0,00
220470;2019;7,00;0,01;0,00
220480;2019;5,00;0,01;0,00
220490;2019;4,00;0,01;0,00
220500;2019;6,00;0,01;0,00
220510;2019;5,00;0,01;0,00
220515;2019;3,00;0,01;0,00
220520;2019;9,00;0,01;0,00
220525;2019;2,00;0,01;0,00
220527;2019;2,00;0,01;0,00
220530;2019;2,00;0,01;0,00
220535;2019;1,00;0,01;0,00
220540;2019;7,00;0,01;0,00
220545;2019;3,00;0,01;0,00
220550;2019;19,00;0,01;0,00
220551;2019;3,00;0,01;0,00
220552;2019;3,00;0,01;0,00
220553;2019;2,00;0,01;0,00
220555;2019;4,00;0,01;0,00
220557;2019;3,00;0,01;0,00
220556;2019;2,00;0,01;0,00
220558;2019;2,00;0,01;0,00
220559;2019;2,00;0,01;0,00
220554;2019;1,00;0,01;0,00
220560;2019;3,00;0,01;0,00
220570;2019;15,00;0,01;0,00
220580;2019;12,00;0,01;0,00
220585;2019;4,00;0,01;0,00
220590;2019;3,00;0,01;0,00
220595;2019;4,00;0,01;0,00
220600;2019;2,00;0,01;0,00
220605;2019;3,00;0,01;0,00
220610;2019;5,00;0,01;0,00
220620;2019;14,00;0,01;0,00
220630;2019;1,00;0,01;0,00
220635;2019;3,00;0,01;0,00
220640;2019;5,00;0,01;0,00
220650;2019;4,00;0,01;0,00
220660;2019;5,00;0,01;0,00
220665;2019;2,00;0,01;0,00
220667;2019;3,00;0,01;0,00
220669;2019;4,00;0,01;0,00
220670;2019;4,00;0,01;0,00
220672;2019;4,00;0,01;0,00
220675;2019;2,00;0,01;0,00
220680;2019;4,00;0,01;0,00
220795;2019;2,00;0,01;0,00
220690;2019;3,00;0,01;0,00
220695;2019;2,00;0,01;0,00
220700;2019;14,00;0,01;0,00
220710;2019;1,00;0,01;0,00
220720;2019;3,00;0,01;0,00
220730;2019;2,00;0,01;0,00
220735;2019;2,00;0,01;0,00
220740;2019;2,00;0,01;0,00
220750;2019;7,00;0,01;0,00
220755;2019;2,00;0,01;0,00
220760;2019;5,00;0,01;0,00
220770;2019;38,00;0,01;0,00
220775;2019;2,00;0,01;0,00
220777;2019;3,00;0,01;0,00
220779;2019;2,00;0,01;0,00
220780;2019;9,00;0,01;0,00
220785;2019;2,00;0,01;0,00
220790;2019;15,00;0,01;0,00
220793;2019;1,00;0,01;0,00
220800;2019;36,00;0,01;0,00
220810;2019;6,00;0,01;0,00
220820;2019;8,00;0,01;0,00
220830;2019;13,00;0,01;0,00
220840;2019;25,00;0,01;0,00
220850;2019;6,00;0,01;0,00
220855;2019;1,00;0,01;0,00
220860;2019;2,00;0,01;0,00
220865;2019;4,00;0,01;0,00
220870;2019;4,00;0,01;0,00
220880;2019;9,00;0,01;0,00
220885;2019;2,00;0,01;0,00
220887;2019;2,00;0,01;0,00
220890;2019;4,00;0,01;0,00
220900;2019;3,00;0,01;0,00
220910;2019;3,00;0,01;0,00
220915;2019;2,00;0,01;0,00
220920;2019;3,00;0,01;0,00
220930;2019;3,00;0,01;0,00
220937;2019;3,00;0,01;0,00
220935;2019;2,00;0,01;0,00
220940;2019;3,00;0,01;0,00
220945;2019;1,00;0,01;0,00
220950;2019;2,00;0,01;0,00
220955;2019;2,00;0,01;0,00
220960;2019;1,00;0,01;0,00
220965;2019;3,00;0,01;0,00
220970;2019;3,00;0,01;0,00
220975;2019;1,00;0,01;0,00
220980;2019;2,00;0,01;0,00
220985;2019;2,00;0,01;0,00
220987;2019;3,00;0,01;0,00
220990;2019;3,00;0,01;0,00
220995;2019;2,00;0,01;0,00
220997;2019;4,00;0,01;0,00
221000;2019;10,00;0,01;0,00
221005;2019;3,00;0,01;0,00
221010;2019;2,00;0,01;0,00
221020;2019;3,00;0,01;0,00
221030;2019;3,00;0,01;0,00
221035;2019;2,00;0,01;0,00
221037;2019;1,00;0,01;0,00
221038;2019;1,00;0,01;0,00
221039;2019;1,00;0,01;0,00
221040;2019;9,00;0,01;0,00
221050;2019;7,00;0,01;0,00
221060;2019;13,00;0,01;0,00
221062;2019;2,00;0,01;0,00
221063;2019;2,00;0,01;0,00
221065;2019;5,00;0,01;0,00
221070;2019;7,00;0,01;0,00
221080;2019;6,00;0,01;0,00
221090;2019;2,00;0,01;0,00
221093;2019;3,00;0,01;0,00
221095;2019;1,00;0,01;0,00
221097;2019;1,00;0,01;0,00
221100;2019;263,00;0,01;0,00
221110;2019;14,00;0,01;0,00
221120;2019;9,00;0,01;0,00
221130;2019;10,00;0,01;0,00
221135;2019;2,00;0,01;0,00
221140;2019;2,00;0,01;0,00
221150;2019;2,00;0,01;0,00
221160;2019;1,00;0,01;0,00
221170;2019;2,00;0,01;0,00
230010;2019;5,00;0,01;0,00
230015;2019;7,00;0,01;0,00
230020;2019;25,00;0,01;0,00
230030;2019;16,00;0,01;0,00
230040;2019;6,00;0,01;0,00
230050;2019;6,00;0,01;0,00
230060;2019;3,00;0,01;0,00
230070;2019;6,00;0,01;0,00
230075;2019;12,00;0,01;0,00
230080;2019;3,00;0,01;0,00
230090;2019;6,00;0,01;0,00
230100;2019;31,00;0,01;0,00
230110;2019;21,00;0,01;0,00
230120;2019;11,00;0,01;0,00
230125;2019;4,00;0,01;0,00
230130;2019;8,00;0,01;0,00
230140;2019;4,00;0,01;0,00
230150;2019;4,00;0,01;0,00
230160;2019;9,00;0,01;0,00
230170;2019;9,00;0,01;0,00
230180;2019;3,00;0,01;0,00
230185;2019;8,00;0,01;0,00
230190;2019;23,00;0,01;0,00
230195;2019;9,00;0,01;0,00
230200;2019;11,00;0,01;0,00
230205;2019;5,00;0,01;0,00
230210;2019;10,00;0,01;0,00
230220;2019;15,00;0,01;0,00
230230;2019;9,00;0,01;0,00
230240;2019;9,00;0,01;0,00
230250;2019;20,00;0,01;0,00
230260;2019;17,00;0,01;0,00
230270;2019;8,00;0,01;0,00
230280;2019;18,00;0,01;0,00
230290;2019;7,00;0,01;0,00
230300;2019;6,00;0,01;0,00
230310;2019;7,00;0,01;0,00
230320;2019;13,00;0,01;0,00
230330;2019;9,00;0,01;0,00
230340;2019;11,00;0,01;0,00
230350;2019;22,00;0,01;0,00
230360;2019;6,00;0,01;0,00
230365;2019;5,00;0,01;0,00
230370;2019;75,00;0,01;0,00
230380;2019;9,00;0,01;0,00
230390;2019;6,00;0,01;0,00
230393;2019;6,00;0,01;0,00
230395;2019;9,00;0,01;0,00
230400;2019;8,00;0,01;0,00
230410;2019;19,00;0,01;0,00
230420;2019;40,00;0,01;0,00
230423;2019;8,00;0,01;0,00
230425;2019;11,00;0,01;0,00
230426;2019;5,00;0,01;0,00
230427;2019;3,00;0,01;0,00
230428;2019;18,00;0,01;0,00
230430;2019;9,00;0,01;0,00
230435;2019;9,00;0,01;0,00
230440;2019;294,00;0,01;0,00
230445;2019;7,00;0,01;0,00
230450;2019;7,00;0,01;0,00
230460;2019;3,00;0,01;0,00
230465;2019;7,00;0,01;0,00
230470;2019;15,00;0,01;0,00
230480;2019;2,00;0,01;0,00
230490;2019;5,00;0,01;0,00
230495;2019;9,00;0,01;0,00
230500;2019;14,00;0,01;0,00
230510;2019;3,00;0,01;0,00
230520;2019;6,00;0,01;0,00
230523;2019;23,00;0,01;0,00
230526;2019;6,00;0,01;0,00
230530;2019;13,00;0,01;0,00
230533;2019;5,00;0,01;0,00
230535;2019;8,00;0,01;0,00
230540;2019;16,00;0,01;0,00
230550;2019;31,00;0,01;0,00
230560;2019;10,00;0,01;0,00
230565;2019;6,00;0,01;0,00
230570;2019;4,00;0,01;0,00
230580;2019;16,00;0,01;0,00
230590;2019;7,00;0,01;0,00
230600;2019;6,00;0,01;0,00
